Gene name,number of CPs,RSS,nCP-penalized RSS,R squared
POLQ,3,1.31604897892641,5.26419591570564,0.936771483293419
MSMO1,3,2.11204439542801,8.44817758171204,0.805539510361461
AKR7A2,3,2.11869720619074,8.47478882476295,0.813347685839823
PHPT1,3,0.750864050118211,3.00345620047284,0.840397539070337
ENTPD2,,,,
PTPRN,4,0.189034465218968,1.70131018697071,0.953802649293473
HHAT,4,0.877006878649858,7.89306190784872,0.923979878908562
GALC,4,0.520316671265203,4.68285004138683,0.947341247231682
EIF2AK2,4,0.353637324852054,3.18273592366849,0.97049922293793
USP36,3,1.26259200244535,5.05036800978139,0.922132647879383
KMT2C,4,0.254193429267313,2.28774086340582,0.828942864060115
GYG2,4,1.61869716023961,14.5682744421565,0.799535411423988
SOAT1,3,1.18145987307695,4.72583949230779,0.842722799945031
USP13,3,1.36514287465527,5.46057149862107,0.833164919680434
CDK14,4,0.604915525003534,5.4442397250318,0.76061084827368
CAMK2B,4,2.83097219558317,25.4787497602485,0.776681770635034
POLR3E,4,0.147712588368822,1.3294132953194,0.820523612924987
ATP2B4,4,0.28358817597267,2.55229358375403,0.831857560666962
RIOK2,4,0.456998151872265,4.11298336685038,0.807832474930635
NDC1,3,0.92355998927766,3.69423995711064,0.889387840025693
DGKG,3,1.39068714416698,5.56274857666794,0.828138149503086
TBXAS1,,,,
PARP12,4,1.30514984709714,11.7463486238743,0.777768236031417
ALDH18A1,3,0.741954284468993,2.96781713787597,0.872774690521923
TARBP1,4,1.08192472572018,9.73732253148163,0.885339849894612
SLC2A3,,,,
STYK1,3,1.10286381647637,4.41145526590549,0.775158761000344
WNK1,4,0.305188078292543,2.74669270463289,0.814260614396443
PIGV,4,0.226472106229549,2.03824895606594,0.962948646554084
PTPRU,,,,
MPC1,4,1.50934045087899,13.5840640579109,0.913933901053863
BCAT1,4,1.99691003606178,17.9721903245561,0.924590235778449
GUCY1B1,,,,
DGAT2,3,2.29817705096024,9.19270820384096,0.897984937016941
CS,,,,
LTK,,,,
POLD1,,,,
SPHK2,4,0.324019404689225,2.91617464220302,0.887225551442665
HAGH,4,0.403654966154506,3.63289469539055,0.944389702273672
ST3GAL6,3,0.177194461222625,0.7087778448905,0.950591434550525
ATP2C2,3,1.72309696803087,6.89238787212349,0.777846128697979
HIPK2,3,2.12745569062115,8.5098227624846,0.771439236808447
CTSA,2,0.213456714532345,0.213456714532345,0.951068316963694
SLC12A2,4,0.137870789116931,1.24083710205238,0.939872373959772
EYA2,,,,
FAR2,,,,
OAT,4,0.870083399047869,7.83075059143082,0.767361317049315
DGKA,4,0.526458842244964,4.73812958020468,0.927106837199729
ERBB3,4,0.642160056889974,5.77944051200977,0.837149227176313
KARS1,,,,
PDIA5,4,0.151601428926902,1.36441286034212,0.968298559815293
NDUFB4,,,,
MYLK,,,,
CYB5R4,4,0.181623391224468,1.63461052102021,0.857987187727859
GSTO2,4,0.735719633763431,6.62147670387088,0.829324512292968
PRKCQ,4,0.558945296009706,5.03050766408735,0.929873270183597
MTHFD2,,,,
SLC9A7,3,0.688163923194576,2.75265569277831,0.755687610092263
PDE4A,,,,
TIE1,,,,
SLC9A3,,,,
ELOVL1,3,1.47638977993086,5.90555911972343,0.824220531805557
POLR1H,4,0.127285593574854,1.14557034217368,0.875804065815018
FGFR2,3,1.3558721788588,5.42348871543521,0.85317240003088
TRMT11,,,,
FECH,4,1.06001090311245,9.54009812801205,0.847827245994448
PFKP,4,0.34568824168112,3.11119417513008,0.874454780935687
IDI1,,,,
PHKA1,3,1.85765814489191,7.43063257956765,0.78685060213993
PKM,3,1.19908901152307,4.79635604609227,0.851773596321991
METTL22,4,0.201007483494579,1.80906735145121,0.826004251461281
PRKCZ,4,0.0610685328187003,0.549616795368303,0.967978633323061
IDH3G,4,0.423601384080275,3.81241245672247,0.867330494316584
PDZD4,,,,
ATP2B3,3,0.447993594033164,1.79197437613266,0.844682394864524
ROCK1,3,0.228626134264783,0.914504537059132,0.88227855796423
PDK3,4,1.17411585772105,10.5670427194894,0.932336939642291
HYAL2,4,2.04699513311226,18.4229561980103,0.776868037853978
FGFR3,2,11.9232895713752,11.9232895713752,0.766723063325741
COASY,,,,
ACSL4,2,0.517664638309436,0.517664638309436,0.780948467074866
INPP5A,,,,
FTSJ1,,,,
POLR1A,,,,
PYGM,,,,
MAST4,3,0.101899756205172,0.407599024820688,0.953865542123907
NUP133,4,0.745924550936021,6.71332095842419,0.797169283486381
ABCC9,,,,
MAOB,3,0.554592077816408,2.21836831126563,0.956516548625357
RORA,4,1.48528087058211,13.3675278352389,0.821595410141817
PLA2G10,,,,
ATP1B3,4,0.416930556691176,3.75237501022058,0.949428560315275
PIGB,4,0.431980046063566,3.88782041457209,0.934572703713834
GUCY2C,4,1.125843872717,10.132594854453,0.80283154585268
PTPN3,,,,
SLC44A1,4,0.579906334527546,5.21915701074791,0.935166962421787
RNF126,,,,
ST6GALNAC1,4,1.02226224033813,9.20036016304315,0.927939880249536
GBA2,2,2.82401203747654,2.82401203747654,0.824570488887426
NDST1,4,0.770933754476052,6.93840379028447,0.866149133987262
ASNS,4,2.1123154631068,19.0108391679612,0.826927138859488
ST6GALNAC2,4,0.271770858945737,2.44593773051163,0.962932097843476
CHAT,3,0.272290105643742,1.08916042257497,0.898279739973385
TESK2,4,0.606894947095159,5.46205452385643,0.934209336430626
CSNK2A2,,,,
PTPN21,4,2.00501902579127,18.0451712321214,0.913953252366075
CAMK2A,,,,
EPHA8,3,0.519539297551795,2.07815719020718,0.86507848610406
SLC12A3,,,,
RAD18,3,0.59169775133768,2.36679100535072,0.862173270360443
ATP2B1,,,,
MAP4K4,3,0.167640941241536,0.670563764966146,0.910735398793005
MGAT4A,,,,
RPS6KA2,,,,
BUD23,,,,
HLTF,3,1.42456823814522,5.69827295258087,0.876434066085191
MYO3B,2,6.34842081467571,6.34842081467571,0.766041511837807
CYBRD1,4,1.29685549821511,11.671699483936,0.864227114426371
RDH11,4,0.710184843900008,6.39166359510007,0.865110596394917
RPS6KA6,4,0.12312822258046,1.10815400322414,0.981021545083133
PTPN18,4,1.81674642493833,16.350717824445,0.793382030862991
SPEG,3,0.552808651653916,2.21123460661566,0.8357427017738
ALDH3A2,4,0.876995524160209,7.89295971744188,0.795944602558203
TFRC,4,1.77112941183542,15.9401647065188,0.868351735337098
